species_name,siteID,year,ba,trees,reg,dbh,growth,n_at_risk,n_died,mort,species
Pseudotsuga menziesii,19,2,2.81822719231232,8,4.16666666666667,58.4305833333333,0.0382721113614264,32,1,0.03125,1
Pinus ponderosa,19,2,0,0,0,,,0,0,,2
Pinus contorta,19,2,0,0,0,,,0,0,,3
Abies concolor,19,2,0,0,0,,,0,0,,4
Abies grandis,19,2,0,0,0,,,0,0,,5
Tsuga heterophylla,19,2,0,0,0,,,0,0,,6
Tsuga mertensiana,19,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,19,2,0.337602725329592,5.5,0,28.9030833333333,0.0282548588294459,22,0,0,8
Alnus rubra,19,2,0,0,0,,,0,0,,9
Abies amabilis,19,2,0,0,0,,,0,0,,10
other,19,2,0.0563788076617831,1.5,0,20.0001481481482,0.0214865761212147,10,4,0.4,11
Pseudotsuga menziesii,20,1,1.71043923290412,3.25,29.1666666666667,77.8143111111111,0.102167551508652,6,0,0,1
Pinus ponderosa,20,1,0,0,0,,,0,0,,2
Pinus contorta,20,1,0,0,0,,,0,0,,3
Abies concolor,20,1,0,0,0,,,0,0,,4
Abies grandis,20,1,0,0,0,,,0,0,,5
Tsuga heterophylla,20,1,0,0,0,,,0,0,,6
Tsuga mertensiana,20,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,20,1,0.0474987590905994,1.5,0,18.9794444444444,0.0420422636443659,5,0,0,8
Alnus rubra,20,1,0,0,0,,,0,0,,9
Abies amabilis,20,1,0,0,0,,,0,0,,10
other,20,1,0.18761351121064,6,4.16666666666667,19.6184131944444,0.0252439521682919,25,2,0.08,11
Pseudotsuga menziesii,20,2,1.8724804844134,3.25,4.16666666666667,81.359375,0.064553142718394,13,1,0.0769230769230769,1
Pinus ponderosa,20,2,0,0,0,,,0,0,,2
Pinus contorta,20,2,0,0,0,,,0,0,,3
Abies concolor,20,2,0,0,0,,,0,0,,4
Abies grandis,20,2,0,0,0,,,0,0,,5
Tsuga heterophylla,20,2,0,0,0,,,0,0,,6
Tsuga mertensiana,20,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,20,2,0.0551057051205506,1.5,4.16666666666667,19.4098333333333,0.0302250562282081,6,1,0.166666666666667,8
Alnus rubra,20,2,0,0,0,,,0,0,,9
Abies amabilis,20,2,0,0,0,,,0,0,,10
other,20,2,0.19725868807526,6.5,0,18.778961996337,0.0220362566801658,24,1,0.0416666666666667,11
Pseudotsuga menziesii,21,1,0.671862448065838,8,4.16666666666667,33.004125,0.0930639239180296,32,1,0.03125,1
Pinus ponderosa,21,1,0,0,0,,,0,0,,2
Pinus contorta,21,1,0,0,0,,,0,0,,3
Abies concolor,21,1,0,0,0,,,0,0,,4
Abies grandis,21,1,0,0,0,,,0,0,,5
Tsuga heterophylla,21,1,0,0,0,,,0,0,,6
Tsuga mertensiana,21,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,21,1,0.155028419998577,4.25,0,18.9850888888889,0.0357508935061289,15,0,0,8
Alnus rubra,21,1,0,0,0,,,0,0,,9
Abies amabilis,21,1,0,0,0,,,0,0,,10
other,21,1,0.123313598881865,4.5,0,18.3368009259259,0.0495217608624245,18,0,0,11
Pseudotsuga menziesii,21,2,0.749078334036808,8.25,4.16666666666667,35.6039934640523,0.087426468241816,32,0,0,1
Pinus ponderosa,21,2,0,0,0,,,0,0,,2
Pinus contorta,21,2,0,0,0,,,0,0,,3
Abies concolor,21,2,0,0,0,,,0,0,,4
Abies grandis,21,2,0,0,0,,,0,0,,5
Tsuga heterophylla,21,2,0,0,0,,,0,0,,6
Tsuga mertensiana,21,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,21,2,0.155869554413879,4,0,19.5156666666667,0.023558208738289,16,1,0.0625,8
Alnus rubra,21,2,0,0,0,,,0,0,,9
Abies amabilis,21,2,0,0,0,,,0,0,,10
other,21,2,0.122435728174328,3.5,0,21.1882113095238,0.0534189368423734,15,1,0.0666666666666667,11
Pseudotsuga menziesii,22,1,1.69660231841866,5.25,20.8333333333333,75.5024621212121,0.0455351147615265,16,0,0,1
Pinus ponderosa,22,1,0,0,0,,,0,0,,2
Pinus contorta,22,1,0,0,0,,,0,0,,3
Abies concolor,22,1,0,0,0,,,0,0,,4
Abies grandis,22,1,0,0,0,,,0,0,,5
Tsuga heterophylla,22,1,0,0,0,,,0,0,,6
Tsuga mertensiana,22,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,22,1,0.212803206765274,3.75,8.33333333333333,24.638,0.0138349573657375,0,0,,8
Alnus rubra,22,1,0,0,0,,,0,0,,9
Abies amabilis,22,1,0,0,0,,,0,0,,10
other,22,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,22,2,2.0442315179909,5.25,8.33333333333333,81.788,0.0445088192869645,21,2,0.0952380952380952,1
Pinus ponderosa,22,2,0,0,0,,,0,0,,2
Pinus contorta,22,2,0,0,0,,,0,0,,3
Abies concolor,22,2,0,0,0,,,0,0,,4
Abies grandis,22,2,0,0,0,,,0,0,,5
Tsuga heterophylla,22,2,0,0,0,,,0,0,,6
Tsuga mertensiana,22,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,22,2,0.213619005806621,3.25,0,25.8387272727273,0.0111224857217238,14,1,0.0714285714285714,8
Alnus rubra,22,2,0,0,0,,,0,0,,9
Abies amabilis,22,2,0,0,0,,,0,0,,10
other,22,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,23,1,4.37023419772703,10.75,8.33333333333333,64.9717132936508,0.111275786953842,40,1,0.025,1
Pinus ponderosa,23,1,0,0,0,,,0,0,,2
Pinus contorta,23,1,0,0,0,,,0,0,,3
Abies concolor,23,1,0,0,0,,,0,0,,4
Abies grandis,23,1,0,0,0,,,0,0,,5
Tsuga heterophylla,23,1,0,0,0,,,0,0,,6
Tsuga mertensiana,23,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,23,1,0,0,0,,,0,0,,8
Alnus rubra,23,1,0,0,0,,,0,0,,9
Abies amabilis,23,1,0,0,0,,,0,0,,10
other,23,1,0.0155521193021999,0.5,0,19.685,0.0493827160493827,3,1,0.333333333333333,11
Pseudotsuga menziesii,23,2,4.66649085953096,10,0,73.6620352564103,0.0583469209104053,43,3,0.0697674418604651,1
Pinus ponderosa,23,2,0,0,0,,,0,0,,2
Pinus contorta,23,2,0,0,0,,,0,0,,3
Abies concolor,23,2,0,0,0,,,0,0,,4
Abies grandis,23,2,0,0,0,,,0,0,,5
Tsuga heterophylla,23,2,0,0,0,,,0,0,,6
Tsuga mertensiana,23,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,23,2,0,0,0,,,0,0,,8
Alnus rubra,23,2,0,0,0,,,0,0,,9
Abies amabilis,23,2,0,0,0,,,0,0,,10
other,23,2,0.0167112126606355,0.5,0,20.32,0.0280898876404494,2,0,0,11
Pseudotsuga menziesii,24,1,0,0,0,,,0,0,,1
Pinus ponderosa,24,1,0,0,0,,,0,0,,2
Pinus contorta,24,1,0.0665471599985721,2.25,4.16666666666667,20.240625,0.0768780273847498,11,3,0.272727272727273,3
Abies concolor,24,1,0,0,0,,,0,0,,4
Abies grandis,24,1,0,0,0,,,0,0,,5
Tsuga heterophylla,24,1,0,0,0,,,0,0,,6
Tsuga mertensiana,24,1,0.157586025999322,2.75,4.16666666666667,23.27275,0.0863170047773355,10,0,0,7
Lithocarpus densiflorus,24,1,0,0,0,,,0,0,,8
Alnus rubra,24,1,0,0,0,,,0,0,,9
Abies amabilis,24,1,0,0,0,,,0,0,,10
other,24,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,24,2,0,0,0,,,0,0,,1
Pinus ponderosa,24,2,0,0,0,,,0,0,,2
Pinus contorta,24,2,0.0566878992240326,2,4.16666666666667,18.9865,0.0811454380160921,9,2,0.222222222222222,3
Abies concolor,24,2,0,0,0,,,0,0,,4
Abies grandis,24,2,0,0,0,,,0,0,,5
Tsuga heterophylla,24,2,0,0,0,,,0,0,,6
Tsuga mertensiana,24,2,0.148318346206629,2.5,4.16666666666667,28.35275,0.0699987022840224,10,1,0.1,7
Lithocarpus densiflorus,24,2,0,0,0,,,0,0,,8
Alnus rubra,24,2,0,0,0,,,0,0,,9
Abies amabilis,24,2,0,0,0,,,0,0,,10
other,24,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,25,1,0,0,0,,,0,0,,1
Pinus ponderosa,25,1,0,0,0,,,0,0,,2
Pinus contorta,25,1,0.149711791774147,4.25,4.16666666666667,20.2969090909091,0.092006153639731,20,4,0.2,3
Abies concolor,25,1,0,0,0,,,0,0,,4
Abies grandis,25,1,0,0,0,,,0,0,,5
Tsuga heterophylla,25,1,0,0,0,,,0,0,,6
Tsuga mertensiana,25,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,25,1,0,0,0,,,0,0,,8
Alnus rubra,25,1,0,0,0,,,0,0,,9
Abies amabilis,25,1,0,0,0,,,0,0,,10
other,25,1,0.460718708294609,2.75,4.16666666666667,43.1038,0.113737020537592,10,0,0,11
Pseudotsuga menziesii,25,2,0,0,0,,,0,0,,1
Pinus ponderosa,25,2,0,0,0,,,0,0,,2
Pinus contorta,25,2,0.176657228743854,4.75,8.33333333333333,20.9434545454545,0.0662976698394462,17,0,0,3
Abies concolor,25,2,0,0,0,,,0,0,,4
Abies grandis,25,2,0,0,0,,,0,0,,5
Tsuga heterophylla,25,2,0,0,0,,,0,0,,6
Tsuga mertensiana,25,2,0.00456036731187748,0.25,4.16666666666667,15.24,,0,0,,7
Lithocarpus densiflorus,25,2,0,0,0,,,0,0,,8
Alnus rubra,25,2,0,0,0,,,0,0,,9
Abies amabilis,25,2,0,0,0,,,0,0,,10
other,25,2,0.39372057863964,2.5,4.16666666666667,44.22775,0.0956952352185279,11,2,0.181818181818182,11
Pseudotsuga menziesii,26,1,0,0,0,,,0,0,,1
Pinus ponderosa,26,1,0.913773465967868,2.75,8.33333333333333,64.3678333333333,0.0816169783808361,10,1,0.1,2
Pinus contorta,26,1,0,0,0,,,0,0,,3
Abies concolor,26,1,0,0,0,,,0,0,,4
Abies grandis,26,1,0,0,0,,,0,0,,5
Tsuga heterophylla,26,1,0,0,0,,,0,0,,6
Tsuga mertensiana,26,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,26,1,0,0,0,,,0,0,,8
Alnus rubra,26,1,0,0,0,,,0,0,,9
Abies amabilis,26,1,0,0,0,,,0,0,,10
other,26,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,26,2,0,0,0,,,0,0,,1
Pinus ponderosa,26,2,1.07768953514982,3,4.16666666666667,66.8274,0.0468560136874291,11,0,0,2
Pinus contorta,26,2,0,0,0,,,0,0,,3
Abies concolor,26,2,0,0,0,,,0,0,,4
Abies grandis,26,2,0,0,0,,,0,0,,5
Tsuga heterophylla,26,2,0,0,0,,,0,0,,6
Tsuga mertensiana,26,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,26,2,0,0,0,,,0,0,,8
Alnus rubra,26,2,0,0,0,,,0,0,,9
Abies amabilis,26,2,0,0,0,,,0,0,,10
other,26,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,27,1,0,0,0,,,0,0,,1
Pinus ponderosa,27,1,0,0,0,,,0,0,,2
Pinus contorta,27,1,0.242396190313265,5.75,0,27.7764393939394,0.170913864765893,22,0,0,3
Abies concolor,27,1,0,0,0,,,0,0,,4
Abies grandis,27,1,0,0,0,,,0,0,,5
Tsuga heterophylla,27,1,0,0,0,,,0,0,,6
Tsuga mertensiana,27,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,27,1,0,0,0,,,0,0,,8
Alnus rubra,27,1,0,0,0,,,0,0,,9
Abies amabilis,27,1,0,0,0,,,0,0,,10
other,27,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,27,2,0,0,0,,,0,0,,1
Pinus ponderosa,27,2,0,0,0,,,0,0,,2
Pinus contorta,27,2,0.289773339608882,6.5,8.33333333333333,28.8686875,0.0771553885258178,23,0,0,3
Abies concolor,27,2,0,0,0,,,0,0,,4
Abies grandis,27,2,0,0,0,,,0,0,,5
Tsuga heterophylla,27,2,0,0,0,,,0,0,,6
Tsuga mertensiana,27,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,27,2,0,0,0,,,0,0,,8
Alnus rubra,27,2,0,0,0,,,0,0,,9
Abies amabilis,27,2,0,0,0,,,0,0,,10
other,27,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,28,1,0,0,0,,,0,0,,1
Pinus ponderosa,28,1,0.483958846823416,4.25,8.33333333333333,37.4792119047619,0.0816982461929539,15,0,0,2
Pinus contorta,28,1,0,0,0,,,0,0,,3
Abies concolor,28,1,0,0,0,,,0,0,,4
Abies grandis,28,1,0,0,0,,,0,0,,5
Tsuga heterophylla,28,1,0,0,0,,,0,0,,6
Tsuga mertensiana,28,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,28,1,0,0,0,,,0,0,,8
Alnus rubra,28,1,0,0,0,,,0,0,,9
Abies amabilis,28,1,0,0,0,,,0,0,,10
other,28,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,28,2,0,0,0,,,0,0,,1
Pinus ponderosa,28,2,0.507762697422718,4.25,4.16666666666667,35.9325333333333,0.0501319785593888,16,0,0,2
Pinus contorta,28,2,0,0,0,,,0,0,,3
Abies concolor,28,2,0,0,0,,,0,0,,4
Abies grandis,28,2,0,0,0,,,0,0,,5
Tsuga heterophylla,28,2,0,0,0,,,0,0,,6
Tsuga mertensiana,28,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,28,2,0,0,0,,,0,0,,8
Alnus rubra,28,2,0,0,0,,,0,0,,9
Abies amabilis,28,2,0,0,0,,,0,0,,10
other,28,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,29,1,0,0,0,,,0,0,,1
Pinus ponderosa,29,1,0,0,0,,,0,0,,2
Pinus contorta,29,1,0.101596116327746,2.25,0,23.5040714285714,0.121318945675564,9,0,0,3
Abies concolor,29,1,0,0,0,,,0,0,,4
Abies grandis,29,1,0,0,0,,,0,0,,5
Tsuga heterophylla,29,1,0,0,0,,,0,0,,6
Tsuga mertensiana,29,1,0.583744750682086,2.75,12.5,40.6287111111111,0.101280317433856,12,4,0.333333333333333,7
Lithocarpus densiflorus,29,1,0,0,0,,,0,0,,8
Alnus rubra,29,1,0,0,0,,,0,0,,9
Abies amabilis,29,1,0,0,0,,,0,0,,10
other,29,1,0.182418492781192,3,20.8333333333333,23.0810740740741,0.272990944113786,7,0,0,11
Pseudotsuga menziesii,29,2,0,0,0,,,0,0,,1
Pinus ponderosa,29,2,0,0,0,,,0,0,,2
Pinus contorta,29,2,0.134800657433005,3,12.5,22.4870634920635,0.0946854880519261,9,0,0,3
Abies concolor,29,2,0,0,0,,,0,0,,4
Abies grandis,29,2,0,0,0,,,0,0,,5
Tsuga heterophylla,29,2,0,0,0,,,0,0,,6
Tsuga mertensiana,29,2,0.612815825526607,3,4.16666666666667,35.1493666666667,0.0924215018538792,11,0,0,7
Lithocarpus densiflorus,29,2,0,0,0,,,0,0,,8
Alnus rubra,29,2,0,0,0,,,0,0,,9
Abies amabilis,29,2,0,0,0,,,0,0,,10
other,29,2,0.234293937722496,3.25,8.33333333333333,28.3410036630036,0.185559159987018,11,0,0,11
Pseudotsuga menziesii,30,1,0,0,0,,,0,0,,1
Pinus ponderosa,30,1,1.28326075941967,2.5,4.16666666666667,81.4493333333333,0.0210722873882533,9,0,0,2
Pinus contorta,30,1,0.0702575255142636,2.75,16.6666666666667,18.3250416666667,0.0975885743998033,9,2,0.222222222222222,3
Abies concolor,30,1,0.00872676955875665,0.25,0,21.082,0.627450980392157,1,0,0,4
Abies grandis,30,1,0,0,0,,,0,0,,5
Tsuga heterophylla,30,1,0,0,0,,,0,0,,6
Tsuga mertensiana,30,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,30,1,0,0,0,,,0,0,,8
Alnus rubra,30,1,0,0,0,,,0,0,,9
Abies amabilis,30,1,0,0,0,,,0,0,,10
other,30,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,30,2,0,0,0,,,0,0,,1
Pinus ponderosa,30,2,1.32343126159382,2.5,0,82.7828333333333,0.0162584631192255,10,0,0,2
Pinus contorta,30,2,0.083879089321102,3,4.16666666666667,20.678775,0.0834255011834031,11,1,0.0909090909090909,3
Abies concolor,30,2,0.0134391491143634,0.25,0,26.162,0.240963855421687,1,0,0,4
Abies grandis,30,2,0,0,0,,,0,0,,5
Tsuga heterophylla,30,2,0,0,0,,,0,0,,6
Tsuga mertensiana,30,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,30,2,0,0,0,,,0,0,,8
Alnus rubra,30,2,0,0,0,,,0,0,,9
Abies amabilis,30,2,0,0,0,,,0,0,,10
other,30,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,31,1,0,0,0,,,0,0,,1
Pinus ponderosa,31,1,0,0,0,,,0,0,,2
Pinus contorta,31,1,0.178682791891546,2.75,0,29.238575,0.0300827253298616,24,13,0.541666666666667,3
Abies concolor,31,1,0,0,0,,,0,0,,4
Abies grandis,31,1,0,0,0,,,0,0,,5
Tsuga heterophylla,31,1,0,0,0,,,0,0,,6
Tsuga mertensiana,31,1,0.222932289272433,4,12.5,27.9286607142857,0.195365956659787,13,0,0,7
Lithocarpus densiflorus,31,1,0,0,0,,,0,0,,8
Alnus rubra,31,1,0,0,0,,,0,0,,9
Abies amabilis,31,1,0,0,0,,,0,0,,10
other,31,1,0.335252869395277,3,8.33333333333334,33.416875,0.107744408879267,11,1,0.0909090909090909,11
Pseudotsuga menziesii,31,2,0,0,0,,,0,0,,1
Pinus ponderosa,31,2,0,0,0,,,0,0,,2
Pinus contorta,31,2,0.107228169957915,1.5,0,29.9861111111111,0.0211958032734536,11,5,0.454545454545455,3
Abies concolor,31,2,0,0,0,,,0,0,,4
Abies grandis,31,2,0,0,0,,,0,0,,5
Tsuga heterophylla,31,2,0,0,0,,,0,0,,6
Tsuga mertensiana,31,2,0.313698800003168,4.75,12.5,27.8322011904762,0.173099606169677,16,0,0,7
Lithocarpus densiflorus,31,2,0,0,0,,,0,0,,8
Alnus rubra,31,2,0,0,0,,,0,0,,9
Abies amabilis,31,2,0,0,0,,,0,0,,10
other,31,2,0.348952972861376,4.75,33.3333333333333,29.6912631578947,0.108713778855887,12,1,0.0833333333333333,11
Pseudotsuga menziesii,32,1,0,0,0,,,0,0,,1
Pinus ponderosa,32,1,0.29620852459342,1.25,0,42.8625,0.204465297838885,5,0,0,2
Pinus contorta,32,1,0.137354463127656,4.75,29.1666666666667,18.7219166666667,0.130923265090464,12,0,0,3
Abies concolor,32,1,0,0,0,,,0,0,,4
Abies grandis,32,1,0,0,0,,,0,0,,5
Tsuga heterophylla,32,1,0,0,0,,,0,0,,6
Tsuga mertensiana,32,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,32,1,0,0,0,,,0,0,,8
Alnus rubra,32,1,0,0,0,,,0,0,,9
Abies amabilis,32,1,0,0,0,,,0,0,,10
other,32,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,32,2,0,0,0,,,0,0,,1
Pinus ponderosa,32,2,0.271938503113347,1,4.16666666666667,47.4133333333333,0.128089341650308,3,0,0,2
Pinus contorta,32,2,0.00502780496134492,0.25,0,16.002,0.235294117647059,1,0,0,3
Abies concolor,32,2,0,0,0,,,0,0,,4
Abies grandis,32,2,0,0,0,,,0,0,,5
Tsuga heterophylla,32,2,0,0,0,,,0,0,,6
Tsuga mertensiana,32,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,32,2,0,0,0,,,0,0,,8
Alnus rubra,32,2,0,0,0,,,0,0,,9
Abies amabilis,32,2,0,0,0,,,0,0,,10
other,32,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,33,1,0,0,0,,,0,0,,1
Pinus ponderosa,33,1,0,0,0,,,0,0,,2
Pinus contorta,33,1,0,0,0,,,0,0,,3
Abies concolor,33,1,0,0,0,,,0,0,,4
Abies grandis,33,1,0,0,0,,,0,0,,5
Tsuga heterophylla,33,1,0,0,0,,,0,0,,6
Tsuga mertensiana,33,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,33,1,0,0,0,,,0,0,,8
Alnus rubra,33,1,0,0,0,,,0,0,,9
Abies amabilis,33,1,0,0,0,,,0,0,,10
other,33,1,0.716571782484006,2.75,4.16666666666667,52.4256,0.0417031074982424,10,0,0,11
Pseudotsuga menziesii,33,2,0,0,0,,,0,0,,1
Pinus ponderosa,33,2,0,0,0,,,0,0,,2
Pinus contorta,33,2,0,0,0,,,0,0,,3
Abies concolor,33,2,0,0,0,,,0,0,,4
Abies grandis,33,2,0,0,0,,,0,0,,5
Tsuga heterophylla,33,2,0,0,0,,,0,0,,6
Tsuga mertensiana,33,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,33,2,0,0,0,,,0,0,,8
Alnus rubra,33,2,0,0,0,,,0,0,,9
Abies amabilis,33,2,0,0,0,,,0,0,,10
other,33,2,0.734652372106902,3,4.16666666666667,48.768,0.0215367503136887,11,0,0,11
Pseudotsuga menziesii,34,1,0,0,0,,,0,0,,1
Pinus ponderosa,34,1,0.156472536314005,0.5,0,54.483,0.108814037918516,2,0,0,2
Pinus contorta,34,1,0.0818231237246639,2.25,8.33333333333333,21.7593333333333,0.102323590568976,9,2,0.222222222222222,3
Abies concolor,34,1,0.133941788255935,2,4.16666666666667,33.4574444444444,0.0870469488438742,6,0,0,4
Abies grandis,34,1,0,0,0,,,0,0,,5
Tsuga heterophylla,34,1,0,0,0,,,0,0,,6
Tsuga mertensiana,34,1,0.057461894898354,1.25,4.16666666666667,21.4206666666667,0.1616848078612,6,2,0.333333333333333,7
Lithocarpus densiflorus,34,1,0,0,0,,,0,0,,8
Alnus rubra,34,1,0,0,0,,,0,0,,9
Abies amabilis,34,1,0,0,0,,,0,0,,10
other,34,1,0.0712202697245488,1.75,4.16666666666667,24.4404444444444,0.076595047735024,5,0,0,11
Pseudotsuga menziesii,34,2,0,0,0,,,0,0,,1
Pinus ponderosa,34,2,0.164407575436672,0.5,0,57.277,0.107005948446794,2,0,0,2
Pinus contorta,34,2,0.0514244752849073,1.5,0,19.9672222222222,0.144105869763764,9,3,0.333333333333333,3
Abies concolor,34,2,0.0915481070172426,2,4.16666666666667,21.9075,0.126764617255132,8,1,0.125,4
Abies grandis,34,2,0,0,0,,,0,0,,5
Tsuga heterophylla,34,2,0,0,0,,,0,0,,6
Tsuga mertensiana,34,2,0.0783471104180551,1.75,8.33333333333333,20.4328888888889,0.174565869048777,5,0,0,7
Lithocarpus densiflorus,34,2,0,0,0,,,0,0,,8
Alnus rubra,34,2,0,0,0,,,0,0,,9
Abies amabilis,34,2,0,0,0,,,0,0,,10
other,34,2,0.0856931020962711,2,0,26.162,0.0801260048403795,7,0,0,11
Pseudotsuga menziesii,35,1,0,0,0,,,0,0,,1
Pinus ponderosa,35,1,0,0,0,,,0,0,,2
Pinus contorta,35,1,0.116589590634241,4.5,0,17.907,0.0579867770130467,16,3,0.1875,3
Abies concolor,35,1,0,0,0,,,0,0,,4
Abies grandis,35,1,0,0,0,,,0,0,,5
Tsuga heterophylla,35,1,0,0,0,,,0,0,,6
Tsuga mertensiana,35,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,35,1,0,0,0,,,0,0,,8
Alnus rubra,35,1,0,0,0,,,0,0,,9
Abies amabilis,35,1,0,0,0,,,0,0,,10
other,35,1,0.260585722044168,4.5,4.16666666666667,26.0327657407407,0.112594696843085,16,0,0,11
Pseudotsuga menziesii,35,2,0,0,0,,,0,0,,1
Pinus ponderosa,35,2,0,0,0,,,0,0,,2
Pinus contorta,35,2,0.134277481960837,4.75,8.33333333333333,18.3885416666667,0.0828425762399801,18,1,0.0555555555555556,3
Abies concolor,35,2,0,0,0,,,0,0,,4
Abies grandis,35,2,0,0,0,,,0,0,,5
Tsuga heterophylla,35,2,0,0,0,,,0,0,,6
Tsuga mertensiana,35,2,0.0778366026328644,0.5,8.33333333333333,37.973,,0,0,,7
Lithocarpus densiflorus,35,2,0,0,0,,,0,0,,8
Alnus rubra,35,2,0,0,0,,,0,0,,9
Abies amabilis,35,2,0,0,0,,,0,0,,10
other,35,2,0.322369831739223,4.75,0,28.0810368421053,0.110419670371015,18,0,0,11
Pseudotsuga menziesii,36,1,2.81480311652232,2,4.16666666666667,139.911666666667,0.0221426793473469,7,0,0,1
Pinus ponderosa,36,1,0,0,0,,,0,0,,2
Pinus contorta,36,1,0,0,0,,,0,0,,3
Abies concolor,36,1,0.675686822764327,3.5,4.16666666666667,42.846625,0.10743014938588,8,0,0,4
Abies grandis,36,1,0,0,0,,,0,0,,5
Tsuga heterophylla,36,1,0.0404225891450029,1,0,22.479,0.204879560033694,0,0,,6
Tsuga mertensiana,36,1,0.0267034841484381,0.75,0,20.955,0.118207450444293,7,0,0,7
Lithocarpus densiflorus,36,1,0,0,0,,,0,0,,8
Alnus rubra,36,1,0,0,0,,,0,0,,9
Abies amabilis,36,1,0,0,0,,,0,0,,10
other,36,1,0.727150567878864,2.25,8.33333333333333,64.6994444444445,0.0990070634670572,6,0,0,11
Pseudotsuga menziesii,36,2,3.08712798408848,2.25,4.16666666666667,127.513291666667,0.0530790894487085,8,0,0,1
Pinus ponderosa,36,2,0,0,0,,,0,0,,2
Pinus contorta,36,2,0,0,0,,,0,0,,3
Abies concolor,36,2,0.670532340933208,4.25,20.8333333333333,41.7576,0.108837525541808,14,2,0.142857142857143,4
Abies grandis,36,2,0,0,0,,,0,0,,5
Tsuga heterophylla,36,2,0.0511103166478669,1,0,25.2095,0.119264507422402,4,0,0,6
Tsuga mertensiana,36,2,0.0311840450323578,0.75,0,22.4155,0.0670417590539543,3,0,0,7
Lithocarpus densiflorus,36,2,0,0,0,,,0,0,,8
Alnus rubra,36,2,0,0,0,,,0,0,,9
Abies amabilis,36,2,0,0,0,,,0,0,,10
other,36,2,0.75583147796448,2,0,66.4174722222223,0.0650114166058544,9,1,0.111111111111111,11
Pseudotsuga menziesii,37,1,0.11283995528892,2.25,16.6666666666667,23.5429777777778,0.485572516897697,5,0,0,1
Pinus ponderosa,37,1,0,0,0,,,0,0,,2
Pinus contorta,37,1,0,0,0,,,0,0,,3
Abies concolor,37,1,0,0,0,,,0,0,,4
Abies grandis,37,1,0.140375706471775,1,4.16666666666667,35.0943333333333,0.339861704802615,0,0,,5
Tsuga heterophylla,37,1,0,0,0,,,0,0,,6
Tsuga mertensiana,37,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,37,1,0,0,0,,,0,0,,8
Alnus rubra,37,1,0,0,0,,,0,0,,9
Abies amabilis,37,1,0,0,0,,,0,0,,10
other,37,1,0.119804649589115,1.25,0,30.3388888888889,0.201459821455859,4,0,0,11
Pseudotsuga menziesii,37,2,0.211011995826664,2.25,0,31.1178222222222,0.330756847441797,9,0,0,1
Pinus ponderosa,37,2,0,0,0,,,0,0,,2
Pinus contorta,37,2,0,0,0,,,0,0,,3
Abies concolor,37,2,0,0,0,,,0,0,,4
Abies grandis,37,2,0.198023816368698,1.25,0,39.2288888888889,0.307847531363519,4,0,0,5
Tsuga heterophylla,37,2,0,0,0,,,0,0,,6
Tsuga mertensiana,37,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,37,2,0,0,0,,,0,0,,8
Alnus rubra,37,2,0,0,0,,,0,0,,9
Abies amabilis,37,2,0,0,0,,,0,0,,10
other,37,2,0.177277945405748,1.75,8.33333333333333,28.8184166666667,0.324411263674071,5,0,0,11
