species_name,siteID,siteName,patchName,year,SPCD,treeName,dbh,STATUSCD,PREV_TRE_CN,PREV_STATUS_CD,AGENTCD,status,mort_cause,status_before,reg,mort,living,complete,year_before,dbh_before,period_length,dbh_growth,rel_growth,trees,patchID,OrigYear,species
Pseudotsuga menziesii,37,67_87575,67_87575_1,0,202,67_87575_1_110,27.432,2,,,,dead,,,,,,TRUE,,,,,,,1,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_1,0,202,67_87575_1_111,34.798,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_130,36.068,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_131,52.07,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_132,79.248,2,,,,dead,,,,,,TRUE,,,,,,,2,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_133,34.29,2,,,,dead,,,,,,TRUE,,,,,,,2,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_134,28.702,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_135,46.99,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_136,82.55,2,,,,dead,,,,,,TRUE,,,,,,,2,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_138,32.258,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_139,65.024,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_2,0,202,67_87575_2_140,20.066,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Alnus rubra,37,67_87575,67_87575_2,0,351,67_87575_2_129,20.828,2,,,,dead,,,,,,TRUE,,,,,,,2,2002,6
Alnus rubra,37,67_87575,67_87575_2,0,351,67_87575_2_137,24.638,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,6
Pseudotsuga menziesii,37,67_87575,67_87575_3,0,202,67_87575_3_120,91.186,2,,,,dead,,,,,,TRUE,,,,,,,3,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_3,0,202,67_87575_3_121,28.702,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_3,0,202,67_87575_3_122,54.864,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_3,0,202,67_87575_3_123,22.352,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_3,0,202,67_87575_3_124,14.732,2,,,,dead,,,,,,TRUE,,,,,,,3,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_3,0,202,67_87575_3_125,22.098,2,,,,dead,,,,,,TRUE,,,,,,,3,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_3,0,202,67_87575_3_126,49.022,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_3,0,202,67_87575_3_127,21.844,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_3,0,202,67_87575_3_128,27.178,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_4,0,202,67_87575_4_112,13.716,2,,,,dead,,,,,,TRUE,,,,,,,4,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_4,0,202,67_87575_4_113,42.926,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_4,0,202,67_87575_4_114,46.736,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_4,0,202,67_87575_4_115,35.052,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_4,0,202,67_87575_4_117,42.418,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_4,0,202,67_87575_4_118,34.798,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,37,67_87575,67_87575_4,0,202,67_87575_4_119,27.178,2,,,,dead,,,,,,TRUE,,,,,,,4,2002,1
other,37,67_87575,67_87575_4,0,312,67_87575_4_116,20.828,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,11
Pseudotsuga menziesii,38,7_96120,7_96120_1,0,202,7_96120_1_105,18.288,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_1,0,202,7_96120_1_107,26.924,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_1,0,202,7_96120_1_108,25.908,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_1,0,202,7_96120_1_111,22.352,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_1,0,202,7_96120_1_112,22.352,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_1,0,202,7_96120_1_114,23.114,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_1,0,202,7_96120_1_115,36.576,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_1,0,202,7_96120_1_116,21.844,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_1,0,202,7_96120_1_117,23.876,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
other,38,7_96120,7_96120_1,0,263,7_96120_1_106,16.51,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,11
other,38,7_96120,7_96120_1,0,263,7_96120_1_109,17.018,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,11
other,38,7_96120,7_96120_1,0,263,7_96120_1_110,20.828,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,11
other,38,7_96120,7_96120_1,0,263,7_96120_1_113,13.462,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,11
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_159,14.986,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_160,17.526,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_161,25.908,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_162,23.622,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_163,16.256,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_164,16.256,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_165,15.24,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_166,19.05,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_167,23.876,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_168,18.034,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_169,17.78,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_170,25.4,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_171,18.542,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_172,20.32,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_173,18.796,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_174,20.32,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_175,15.494,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_176,13.208,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_2,0,202,7_96120_2_177,17.526,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Alnus rubra,38,7_96120,7_96120_2,0,351,7_96120_2_158,16.764,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,6
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_141,14.224,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_142,24.892,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_143,21.59,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_144,18.796,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_145,22.86,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_146,16.002,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_147,21.59,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_148,21.59,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_149,22.352,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_150,19.05,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_151,16.002,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_152,17.78,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_153,19.05,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_154,17.526,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_155,20.574,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_3,0,202,7_96120_3_156,17.018,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_120,19.05,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_121,16.256,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_122,30.988,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_123,16.002,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_124,18.034,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_125,19.558,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_127,22.606,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_128,20.574,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_129,15.494,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_130,19.812,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_131,15.24,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_132,21.59,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_133,14.478,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_135,18.542,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_136,20.32,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_137,21.844,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_138,23.876,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_139,20.828,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,38,7_96120,7_96120_4,0,202,7_96120_4_140,14.732,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
other,38,7_96120,7_96120_4,0,263,7_96120_4_134,20.574,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,11
Pseudotsuga menziesii,39,71_61466,71_61466_1,0,202,71_61466_1_100,115.062,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_1,0,202,71_61466_1_101,99.314,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_1,0,202,71_61466_1_102,122.174,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_1,0,202,71_61466_1_103,22.352,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_1,0,202,71_61466_1_105,122.174,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_1,0,202,71_61466_1_106,127.762,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_1,0,202,71_61466_1_107,128.524,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_1,0,202,71_61466_1_108,127.254,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Alnus rubra,39,71_61466,71_61466_1,0,351,71_61466_1_104,34.29,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,6
Pseudotsuga menziesii,39,71_61466,71_61466_2,0,202,71_61466_2_109,116.332,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_2,0,202,71_61466_2_110,118.872,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_2,0,202,71_61466_2_111,95.25,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_2,0,202,71_61466_2_112,18.288,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_2,0,202,71_61466_2_113,118.872,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_2,0,202,71_61466_2_114,154.94,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
other,39,71_61466,71_61466_2,0,312,71_61466_2_115,95.25,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,11
Pseudotsuga menziesii,39,71_61466,71_61466_3,0,202,71_61466_3_116,54.356,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_3,0,202,71_61466_3_119,26.67,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_3,0,202,71_61466_3_120,28.448,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_3,0,202,71_61466_3_121,49.784,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Alnus rubra,39,71_61466,71_61466_3,0,351,71_61466_3_118,27.94,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,6
Pseudotsuga menziesii,39,71_61466,71_61466_4,0,202,71_61466_4_127,140.462,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_4,0,202,71_61466_4_128,152.4,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Pseudotsuga menziesii,39,71_61466,71_61466_4,0,202,71_61466_4_129,115.316,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,1
Alnus rubra,39,71_61466,71_61466_4,0,351,71_61466_4_123,52.324,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,6
Alnus rubra,39,71_61466,71_61466_4,0,351,71_61466_4_124,23.876,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,6
Alnus rubra,39,71_61466,71_61466_4,0,351,71_61466_4_125,51.054,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,6
Alnus rubra,39,71_61466,71_61466_4,0,351,71_61466_4_126,32.766,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,6
Pseudotsuga menziesii,40,71_72313,71_72313_1,0,202,71_72313_1_100,76.962,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_1,0,202,71_72313_1_103,30.48,2,,,,dead,,,,,,TRUE,,,,,,,1,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_1,0,202,71_72313_1_104,95.504,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_1,0,202,71_72313_1_105,90.17,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_1,0,202,71_72313_1_106,106.426,2,,,,dead,,,,,,TRUE,,,,,,,1,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_1,0,202,71_72313_1_107,120.65,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_1,0,202,71_72313_1_108,122.936,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,1
Alnus rubra,40,71_72313,71_72313_1,0,351,71_72313_1_101,59.69,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,6
Alnus rubra,40,71_72313,71_72313_1,0,351,71_72313_1_102,57.404,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,6
Pseudotsuga menziesii,40,71_72313,71_72313_2,0,202,71_72313_2_109,55.88,2,,,,dead,,,,,,TRUE,,,,,,,2,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_2,0,202,71_72313_2_110,94.488,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_2,0,202,71_72313_2_111,103.124,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_2,0,202,71_72313_2_112,101.092,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_2,0,202,71_72313_2_113,114.808,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_2,0,202,71_72313_2_114,80.264,2,,,,dead,,,,,,TRUE,,,,,,,2,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_2,0,202,71_72313_2_115,131.318,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_2,0,202,71_72313_2_116,111.252,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_2,0,202,71_72313_2_117,131.064,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_120,83.82,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_121,89.408,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_123,20.066,2,,,,dead,,,,,,TRUE,,,,,,,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_124,79.756,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_125,41.402,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_126,19.812,2,,,,dead,,,,,,TRUE,,,,,,,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_127,16.002,2,,,,dead,,,,,,TRUE,,,,,,,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_128,102.87,2,,,,dead,,,,,,TRUE,,,,,,,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_129,89.408,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_130,101.092,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_3,0,202,71_72313_3_131,81.28,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,1
Alnus rubra,40,71_72313,71_72313_3,0,351,71_72313_3_122,30.988,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,6
Pseudotsuga menziesii,40,71_72313,71_72313_4,0,202,71_72313_4_133,92.964,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_4,0,202,71_72313_4_135,114.3,2,,,,dead,,,,,,TRUE,,,,,,,4,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_4,0,202,71_72313_4_136,96.52,2,,,,dead,,,,,,TRUE,,,,,,,4,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_4,0,202,71_72313_4_137,121.666,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_4,0,202,71_72313_4_138,132.08,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_4,0,202,71_72313_4_139,76.708,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,1
Pseudotsuga menziesii,40,71_72313,71_72313_4,0,202,71_72313_4_140,148.844,2,,,,dead,,,,,,TRUE,,,,,,,4,2001,1
Alnus rubra,40,71_72313,71_72313_4,0,351,71_72313_4_132,54.102,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,6
Alnus rubra,40,71_72313,71_72313_4,0,351,71_72313_4_134,82.296,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,6
