siteID,year,ba,dbh,trees,growth,mort,reg,species,species_name
596,1,0,,0,,,0,18,Pinus lambertiana
596,2,0,,0,,,0,18,Pinus lambertiana
597,1,0,,0,,,0,18,Pinus lambertiana
597,2,0,,0,,,0,18,Pinus lambertiana
598,1,0,,0,,,0,18,Pinus lambertiana
598,2,0,,0,,,0,18,Pinus lambertiana
599,1,0,,0,,,0,18,Pinus lambertiana
599,2,0,,0,,,0,18,Pinus lambertiana
600,1,0,,0,,,0,18,Pinus lambertiana
600,2,0,,0,,,0,18,Pinus lambertiana
601,1,0,,0,,,0,18,Pinus lambertiana
601,2,0,,0,,,0,18,Pinus lambertiana
602,1,0,,0,,,0,18,Pinus lambertiana
602,2,0,,0,,,0,18,Pinus lambertiana
603,1,0,,0,,,0,18,Pinus lambertiana
603,2,0,,0,,,0,18,Pinus lambertiana
604,1,0,,0,,,0,18,Pinus lambertiana
604,2,0,,0,,,0,18,Pinus lambertiana
634,1,0,,0,,,0,18,Pinus lambertiana
634,2,0,,0,,,0,18,Pinus lambertiana
635,1,0,,0,,,0,18,Pinus lambertiana
635,2,0,,0,,,0,18,Pinus lambertiana
636,1,0,,0,,,0,18,Pinus lambertiana
636,2,0,,0,,,0,18,Pinus lambertiana
637,1,0,,0,,,0,18,Pinus lambertiana
637,2,0,,0,,,0,18,Pinus lambertiana
638,1,0,,0,,,0,18,Pinus lambertiana
638,2,0,,0,,,0,18,Pinus lambertiana
639,1,0,,0,,,0,18,Pinus lambertiana
639,2,0,,0,,,0,18,Pinus lambertiana
640,1,0,,0,,,0,18,Pinus lambertiana
640,2,0,,0,,,0,18,Pinus lambertiana
641,1,0,,0,,,0,18,Pinus lambertiana
641,2,0,,0,,,0,18,Pinus lambertiana
642,1,0,,0,,,0,18,Pinus lambertiana
642,2,0,,0,,,0,18,Pinus lambertiana
643,1,0,,0,,,0,18,Pinus lambertiana
643,2,0,,0,,,0,18,Pinus lambertiana
644,1,0,,0,,,0,18,Pinus lambertiana
644,2,0,,0,,,0,18,Pinus lambertiana
645,1,0,,0,,,0,18,Pinus lambertiana
645,2,0,,0,,,0,18,Pinus lambertiana
646,1,0,,0,,,0,18,Pinus lambertiana
646,2,0,,0,,,0,18,Pinus lambertiana
647,1,0,,0,,,0,18,Pinus lambertiana
647,2,0,,0,,,0,18,Pinus lambertiana
648,1,0,,0,,,0,18,Pinus lambertiana
648,2,0,,0,,,0,18,Pinus lambertiana
649,1,0,,0,,,0,18,Pinus lambertiana
649,2,0,,0,,,0,18,Pinus lambertiana
650,1,0,,0,,,0,18,Pinus lambertiana
650,2,0,,0,,,0,18,Pinus lambertiana
651,1,0,,0,,,0,18,Pinus lambertiana
651,2,0,,0,,,0,18,Pinus lambertiana
652,1,0,,0,,,0,18,Pinus lambertiana
652,2,0,,0,,,0,18,Pinus lambertiana
653,1,0,,0,,,0,18,Pinus lambertiana
653,2,0,,0,,,0,18,Pinus lambertiana
654,1,0,,0,,,0,18,Pinus lambertiana
654,2,0,,0,,,0,18,Pinus lambertiana
655,1,0,,0,,,0,18,Pinus lambertiana
655,2,0,,0,,,0,18,Pinus lambertiana
656,1,0,,0,,,0,18,Pinus lambertiana
656,2,0,,0,,,0,18,Pinus lambertiana
657,1,0,,0,,,0,18,Pinus lambertiana
657,2,0,,0,,,0,18,Pinus lambertiana
658,1,0,,0,,,0,18,Pinus lambertiana
658,2,0,,0,,,0,18,Pinus lambertiana
659,1,0,,0,,,0,18,Pinus lambertiana
659,2,0,,0,,,0,18,Pinus lambertiana
660,1,0,,0,,,0,18,Pinus lambertiana
660,2,0,,0,,,0,18,Pinus lambertiana
661,1,0,,0,,,0,18,Pinus lambertiana
661,2,0,,0,,,0,18,Pinus lambertiana
662,1,0,,0,,,0,18,Pinus lambertiana
662,2,0,,0,,,0,18,Pinus lambertiana
663,1,0,,0,,,0,18,Pinus lambertiana
663,2,0,,0,,,0,18,Pinus lambertiana
664,1,0,,0,,,0,18,Pinus lambertiana
664,2,0,,0,,,0,18,Pinus lambertiana
665,1,0,,0,,,0,18,Pinus lambertiana
665,2,0,,0,,,0,18,Pinus lambertiana
666,1,0,,0,,,0,18,Pinus lambertiana
666,2,0,,0,,,0,18,Pinus lambertiana
667,1,0,,0,,,0,18,Pinus lambertiana
667,2,0,,0,,,0,18,Pinus lambertiana
668,1,0,,0,,,0,18,Pinus lambertiana
668,2,0,,0,,,0,18,Pinus lambertiana
669,1,0,,0,,,0,18,Pinus lambertiana
669,2,0,,0,,,0,18,Pinus lambertiana
670,1,0,,0,,,0,18,Pinus lambertiana
670,2,0,,0,,,0,18,Pinus lambertiana
671,1,0,,0,,,0,18,Pinus lambertiana
671,2,0,,0,,,0,18,Pinus lambertiana
672,1,0,,0,,,0,18,Pinus lambertiana
672,2,0,,0,,,0,18,Pinus lambertiana
673,1,0,,0,,,0,18,Pinus lambertiana
673,2,0,,0,,,0,18,Pinus lambertiana
674,1,0,,0,,,0,18,Pinus lambertiana
674,2,0,,0,,,0,18,Pinus lambertiana
675,1,0,,0,,,0,18,Pinus lambertiana
675,2,0,,0,,,0,18,Pinus lambertiana
605,1,0,,0,,,0,18,Pinus lambertiana
605,2,0,,0,,,0,18,Pinus lambertiana
606,1,0,,0,,,0,18,Pinus lambertiana
606,2,0,,0,,,0,18,Pinus lambertiana
607,1,0,,0,,,0,18,Pinus lambertiana
607,2,0,,0,,,0,18,Pinus lambertiana
608,1,0,,0,,,0,18,Pinus lambertiana
608,2,0,,0,,,0,18,Pinus lambertiana
609,1,0,,0,,,0,18,Pinus lambertiana
609,2,0,,0,,,0,18,Pinus lambertiana
610,1,0,,0,,,0,18,Pinus lambertiana
610,2,0,,0,,,0,18,Pinus lambertiana
611,1,0,,0,,,0,18,Pinus lambertiana
611,2,0,,0,,,0,18,Pinus lambertiana
612,1,0,,0,,,0,18,Pinus lambertiana
612,2,0,,0,,,0,18,Pinus lambertiana
613,1,0,,0,,,0,18,Pinus lambertiana
613,2,0,,0,,,0,18,Pinus lambertiana
614,1,0,,0,,,0,18,Pinus lambertiana
614,2,0,,0,,,0,18,Pinus lambertiana
615,1,0,,0,,,0,18,Pinus lambertiana
615,2,0,,0,,,0,18,Pinus lambertiana
616,1,0,,0,,,0,18,Pinus lambertiana
616,2,0,,0,,,0,18,Pinus lambertiana
617,1,0,,0,,,0,18,Pinus lambertiana
617,2,0,,0,,,0,18,Pinus lambertiana
618,1,0,,0,,,0,18,Pinus lambertiana
618,2,0,,0,,,0,18,Pinus lambertiana
619,1,0,,0,,,0,18,Pinus lambertiana
619,2,0,,0,,,0,18,Pinus lambertiana
620,1,0,,0,,,0,18,Pinus lambertiana
620,2,0,,0,,,0,18,Pinus lambertiana
621,1,0,,0,,,0,18,Pinus lambertiana
621,2,0,,0,,,0,18,Pinus lambertiana
622,1,0,,0,,,0,18,Pinus lambertiana
622,2,0,,0,,,0,18,Pinus lambertiana
623,1,0,,0,,,0,18,Pinus lambertiana
623,2,0,,0,,,0,18,Pinus lambertiana
624,1,0,,0,,,0,18,Pinus lambertiana
624,2,0,,0,,,0,18,Pinus lambertiana
625,1,0,,0,,,0,18,Pinus lambertiana
625,2,0,,0,,,0,18,Pinus lambertiana
626,1,0,,0,,,0,18,Pinus lambertiana
626,2,0,,0,,,0,18,Pinus lambertiana
627,1,0,,0,,,0,18,Pinus lambertiana
627,2,0,,0,,,0,18,Pinus lambertiana
628,1,0,,0,,,0,18,Pinus lambertiana
628,2,0,,0,,,0,18,Pinus lambertiana
629,1,0,,0,,,0,18,Pinus lambertiana
629,2,0,,0,,,0,18,Pinus lambertiana
630,1,0,,0,,,0,18,Pinus lambertiana
630,2,0,,0,,,0,18,Pinus lambertiana
631,1,0,,0,,,0,18,Pinus lambertiana
631,2,0,,0,,,0,18,Pinus lambertiana
632,1,0,,0,,,0,18,Pinus lambertiana
632,2,0,,0,,,0,18,Pinus lambertiana
633,1,0,,0,,,0,18,Pinus lambertiana
633,2,0,,0,,,0,18,Pinus lambertiana
676,1,0,,0,,,0,18,Pinus lambertiana
676,2,0,,0,,,0,18,Pinus lambertiana
677,1,0,,0,,,0,18,Pinus lambertiana
677,2,0,,0,,,0,18,Pinus lambertiana
678,1,0,,0,,,0,18,Pinus lambertiana
678,2,0,,0,,,0,18,Pinus lambertiana
679,1,0,,0,,,0,18,Pinus lambertiana
679,2,0,,0,,,0,18,Pinus lambertiana
680,1,0,,0,,,0,18,Pinus lambertiana
680,2,0,,0,,,0,18,Pinus lambertiana
681,1,0,,0,,,0,18,Pinus lambertiana
681,2,0,,0,,,0,18,Pinus lambertiana
682,1,0,,0,,,0,18,Pinus lambertiana
682,2,0,,0,,,0,18,Pinus lambertiana
683,1,0,,0,,,0,18,Pinus lambertiana
683,2,0,,0,,,0,18,Pinus lambertiana
684,1,0,,0,,,0,18,Pinus lambertiana
684,2,0,,0,,,0,18,Pinus lambertiana
685,1,0,,0,,,0,18,Pinus lambertiana
685,2,0,,0,,,0,18,Pinus lambertiana
686,1,0,,0,,,0,18,Pinus lambertiana
686,2,0,,0,,,0,18,Pinus lambertiana
687,1,0,,0,,,0,18,Pinus lambertiana
687,2,0,,0,,,0,18,Pinus lambertiana
688,1,0,,0,,,0,18,Pinus lambertiana
688,2,0,,0,,,0,18,Pinus lambertiana
689,1,0,,0,,,0,18,Pinus lambertiana
689,2,0,,0,,,0,18,Pinus lambertiana
690,1,0,,0,,,0,18,Pinus lambertiana
690,2,0,,0,,,0,18,Pinus lambertiana
691,1,0,,0,,,0,18,Pinus lambertiana
691,2,0,,0,,,0,18,Pinus lambertiana
692,1,0,,0,,,0,18,Pinus lambertiana
692,2,0,,0,,,0,18,Pinus lambertiana
693,1,0,,0,,,0,18,Pinus lambertiana
693,2,0,,0,,,0,18,Pinus lambertiana
694,1,0,,0,,,0,18,Pinus lambertiana
694,2,0,,0,,,0,18,Pinus lambertiana
695,1,0,,0,,,0,18,Pinus lambertiana
695,2,0,,0,,,0,18,Pinus lambertiana
696,1,0,,0,,,0,18,Pinus lambertiana
696,2,0,,0,,,0,18,Pinus lambertiana
697,1,0,,0,,,0,18,Pinus lambertiana
697,2,0,,0,,,0,18,Pinus lambertiana
698,1,0,,0,,,0,18,Pinus lambertiana
698,2,0,,0,,,0,18,Pinus lambertiana
699,1,0,,0,,,0,18,Pinus lambertiana
699,2,0,,0,,,0,18,Pinus lambertiana
700,1,0,,0,,,0,18,Pinus lambertiana
700,2,0,,0,,,0,18,Pinus lambertiana
701,1,0,,0,,,0,18,Pinus lambertiana
701,2,0,,0,,,0,18,Pinus lambertiana
702,1,0,,0,,,0,18,Pinus lambertiana
702,2,0,,0,,,0,18,Pinus lambertiana
703,1,0,,0,,,0,18,Pinus lambertiana
703,2,0,,0,,,0,18,Pinus lambertiana
704,1,0,,0,,,0,18,Pinus lambertiana
704,2,0,,0,,,0,18,Pinus lambertiana
705,1,0,,0,,,0,18,Pinus lambertiana
705,2,0,,0,,,0,18,Pinus lambertiana
706,1,0,,0,,,0,18,Pinus lambertiana
706,2,0,,0,,,0,18,Pinus lambertiana
707,1,0,,0,,,0,18,Pinus lambertiana
707,2,0,,0,,,0,18,Pinus lambertiana
708,1,0,,0,,,0,18,Pinus lambertiana
708,2,0,,0,,,0,18,Pinus lambertiana
709,1,0,,0,,,0,18,Pinus lambertiana
709,2,0,,0,,,0,18,Pinus lambertiana
710,1,0,,0,,,0,18,Pinus lambertiana
710,2,0,,0,,,0,18,Pinus lambertiana
711,1,0,,0,,,0,18,Pinus lambertiana
711,2,0,,0,,,0,18,Pinus lambertiana
712,1,0,,0,,,0,18,Pinus lambertiana
712,2,0,,0,,,0,18,Pinus lambertiana
713,1,0,,0,,,0,18,Pinus lambertiana
713,2,0,,0,,,0,18,Pinus lambertiana
714,1,0,,0,,,0,18,Pinus lambertiana
714,2,0,,0,,,0,18,Pinus lambertiana
715,1,0,,0,,,0,18,Pinus lambertiana
715,2,0,,0,,,0,18,Pinus lambertiana
716,1,0,,0,,,0,18,Pinus lambertiana
716,2,0,,0,,,0,18,Pinus lambertiana
717,1,0,,0,,,0,18,Pinus lambertiana
717,2,0,,0,,,0,18,Pinus lambertiana
718,1,0,,0,,,0,18,Pinus lambertiana
718,2,0,,0,,,0,18,Pinus lambertiana
719,1,0,,0,,,0,18,Pinus lambertiana
719,2,0,,0,,,0,18,Pinus lambertiana
720,1,0,,0,,,0,18,Pinus lambertiana
720,2,0,,0,,,0,18,Pinus lambertiana
721,1,0,,0,,,0,18,Pinus lambertiana
721,2,0,,0,,,0,18,Pinus lambertiana
722,1,0,,0,,,0,18,Pinus lambertiana
722,2,0,,0,,,0,18,Pinus lambertiana
723,1,0,,0,,,0,18,Pinus lambertiana
723,2,0,,0,,,0,18,Pinus lambertiana
724,1,0,,0,,,0,18,Pinus lambertiana
724,2,0,,0,,,0,18,Pinus lambertiana
725,1,0,,0,,,0,18,Pinus lambertiana
725,2,0,,0,,,0,18,Pinus lambertiana
726,1,0,,0,,,0,18,Pinus lambertiana
726,2,0,,0,,,0,18,Pinus lambertiana
727,1,0,,0,,,0,18,Pinus lambertiana
727,2,0,,0,,,0,18,Pinus lambertiana
728,1,0,,0,,,0,18,Pinus lambertiana
728,2,0,,0,,,0,18,Pinus lambertiana
729,1,0,,0,,,0,18,Pinus lambertiana
729,2,0,,0,,,0,18,Pinus lambertiana
730,1,0,,0,,,0,18,Pinus lambertiana
730,2,0,,0,,,0,18,Pinus lambertiana
731,1,0,,0,,,0,18,Pinus lambertiana
731,2,0,,0,,,0,18,Pinus lambertiana
732,1,0,,0,,,0,18,Pinus lambertiana
732,2,0,,0,,,0,18,Pinus lambertiana
733,1,0,,0,,,0,18,Pinus lambertiana
733,2,0,,0,,,0,18,Pinus lambertiana
734,1,0,,0,,,0,18,Pinus lambertiana
734,2,0,,0,,,0,18,Pinus lambertiana
735,1,0,,0,,,0,18,Pinus lambertiana
735,2,0,,0,,,0,18,Pinus lambertiana
736,1,0,,0,,,0,18,Pinus lambertiana
736,2,0,,0,,,0,18,Pinus lambertiana
737,1,0,,0,,,0,18,Pinus lambertiana
737,2,0,,0,,,0,18,Pinus lambertiana
738,1,0,,0,,,0,18,Pinus lambertiana
738,2,0,,0,,,0,18,Pinus lambertiana
739,1,0,,0,,,0,18,Pinus lambertiana
739,2,0,,0,,,0,18,Pinus lambertiana
740,1,0,,0,,,0,18,Pinus lambertiana
740,2,0,,0,,,0,18,Pinus lambertiana
741,1,0,,0,,,0,18,Pinus lambertiana
741,2,0,,0,,,0,18,Pinus lambertiana
742,1,0,,0,,,0,18,Pinus lambertiana
742,2,0,,0,,,0,18,Pinus lambertiana
743,1,0,,0,,,0,18,Pinus lambertiana
743,2,0,,0,,,0,18,Pinus lambertiana
744,1,0,,0,,,0,18,Pinus lambertiana
744,2,0,,0,,,0,18,Pinus lambertiana
745,1,0,,0,,,0,18,Pinus lambertiana
745,2,0,,0,,,0,18,Pinus lambertiana
746,1,0,,0,,,0,18,Pinus lambertiana
746,2,0,,0,,,0,18,Pinus lambertiana
747,1,0,,0,,,0,18,Pinus lambertiana
747,2,0,,0,,,0,18,Pinus lambertiana
748,1,0,,0,,,0,18,Pinus lambertiana
748,2,0,,0,,,0,18,Pinus lambertiana
749,1,0,,0,,,0,18,Pinus lambertiana
749,2,0,,0,,,0,18,Pinus lambertiana
750,1,0,,0,,,0,18,Pinus lambertiana
750,2,0,,0,,,0,18,Pinus lambertiana
751,1,0,,0,,,0,18,Pinus lambertiana
751,2,0,,0,,,0,18,Pinus lambertiana
752,1,0,,0,,,0,18,Pinus lambertiana
752,2,0,,0,,,0,18,Pinus lambertiana
753,1,0,,0,,,0,18,Pinus lambertiana
753,2,0,,0,,,0,18,Pinus lambertiana
754,1,0,,0,,,0,18,Pinus lambertiana
754,2,0,,0,,,0,18,Pinus lambertiana
755,1,0,,0,,,0,18,Pinus lambertiana
755,2,0,,0,,,0,18,Pinus lambertiana
756,1,0,,0,,,0,18,Pinus lambertiana
756,2,0,,0,,,0,18,Pinus lambertiana
757,1,0,,0,,,0,18,Pinus lambertiana
757,2,0,,0,,,0,18,Pinus lambertiana
758,1,0,,0,,,0,18,Pinus lambertiana
758,2,0,,0,,,0,18,Pinus lambertiana
767,1,0,,0,,,0,18,Pinus lambertiana
767,2,0,,0,,,0,18,Pinus lambertiana
768,1,0,,0,,,0,18,Pinus lambertiana
768,2,0,,0,,,0,18,Pinus lambertiana
769,1,0,,0,,,0,18,Pinus lambertiana
769,2,0,,0,,,0,18,Pinus lambertiana
770,1,0,,0,,,0,18,Pinus lambertiana
770,2,0,,0,,,0,18,Pinus lambertiana
759,1,0,,0,,,0,18,Pinus lambertiana
759,2,0,,0,,,0,18,Pinus lambertiana
760,1,0,,0,,,0,18,Pinus lambertiana
760,2,0,,0,,,0,18,Pinus lambertiana
761,1,0,,0,,,0,18,Pinus lambertiana
761,2,0,,0,,,0,18,Pinus lambertiana
762,1,0,,0,,,0,18,Pinus lambertiana
762,2,0,,0,,,0,18,Pinus lambertiana
763,1,0,,0,,,0,18,Pinus lambertiana
763,2,0,,0,,,0,18,Pinus lambertiana
764,1,0,,0,,,0,18,Pinus lambertiana
764,2,0,,0,,,0,18,Pinus lambertiana
765,1,0,,0,,,0,18,Pinus lambertiana
765,2,0,,0,,,0,18,Pinus lambertiana
766,1,0,,0,,,0,18,Pinus lambertiana
766,2,0,,0,,,0,18,Pinus lambertiana
771,1,0,,0,,,0,18,Pinus lambertiana
771,2,0,,0,,,0,18,Pinus lambertiana
772,1,0,,0,,,0,18,Pinus lambertiana
772,2,0,,0,,,0,18,Pinus lambertiana
773,1,0,,0,,,0,18,Pinus lambertiana
773,2,0,,0,,,0,18,Pinus lambertiana
774,1,0,,0,,,0,18,Pinus lambertiana
774,2,0,,0,,,0,18,Pinus lambertiana
775,1,0,,0,,,0,18,Pinus lambertiana
775,2,0,,0,,,0,18,Pinus lambertiana
29,1,0,,0,,,0,19,Pinus monticola
29,2,0,,0,,,0,19,Pinus monticola
30,1,0,,0,,,0,19,Pinus monticola
30,2,0,,0,,,0,19,Pinus monticola
31,1,0,,0,,,0,19,Pinus monticola
31,2,0,,0,,,0,19,Pinus monticola
32,1,0,,0,,,0,19,Pinus monticola
32,2,0,,0,,,0,19,Pinus monticola
33,1,0,,0,,,0,19,Pinus monticola
33,2,0,,0,,,0,19,Pinus monticola
34,1,0,,0,,,0,19,Pinus monticola
34,2,0,,0,,,0,19,Pinus monticola
35,1,0,,0,,,0,19,Pinus monticola
35,2,0,,0,,,0,19,Pinus monticola
36,1,0,,0,,,0,19,Pinus monticola
36,2,0,,0,,,0,19,Pinus monticola
37,1,0,,0,,,0,19,Pinus monticola
37,2,0,,0,,,0,19,Pinus monticola
38,1,0,,0,,,0,19,Pinus monticola
38,2,0,,0,,,0,19,Pinus monticola
39,1,0,,0,,,0,19,Pinus monticola
39,2,0,,0,,,0,19,Pinus monticola
40,1,0,,0,,,0,19,Pinus monticola
40,2,0,,0,,,0,19,Pinus monticola
41,1,0,,0,,,0,19,Pinus monticola
41,2,0,,0,,,0,19,Pinus monticola
42,1,0,,0,,,0,19,Pinus monticola
42,2,0,,0,,,0,19,Pinus monticola
43,1,0,,0,,,0,19,Pinus monticola
43,2,0,,0,,,0,19,Pinus monticola
44,1,0,,0,,,0,19,Pinus monticola
44,2,0,,0,,,0,19,Pinus monticola
45,1,0,,0,,,0,19,Pinus monticola
45,2,0,,0,,,0,19,Pinus monticola
46,1,0,,0,,,0,19,Pinus monticola
46,2,0,,0,,,0,19,Pinus monticola
47,1,0,,0,,,0,19,Pinus monticola
47,2,0,,0,,,0,19,Pinus monticola
48,1,0,,0,,,0,19,Pinus monticola
48,2,0,,0,,,0,19,Pinus monticola
49,1,0,,0,,,0,19,Pinus monticola
49,2,0,,0,,,0,19,Pinus monticola
50,1,0,,0,,,0,19,Pinus monticola
50,2,0,,0,,,0,19,Pinus monticola
51,1,0,,0,,,0,19,Pinus monticola
51,2,0,,0,,,0,19,Pinus monticola
52,1,0,,0,,,0,19,Pinus monticola
52,2,0,,0,,,0,19,Pinus monticola
53,1,0,,0,,,0,19,Pinus monticola
53,2,0,,0,,,0,19,Pinus monticola
54,1,0,,0,,,0,19,Pinus monticola
54,2,0,,0,,,0,19,Pinus monticola
55,1,0,,0,,,0,19,Pinus monticola
55,2,0,,0,,,0,19,Pinus monticola
56,1,0,,0,,,0,19,Pinus monticola
56,2,0,,0,,,0,19,Pinus monticola
57,1,0,,0,,,0,19,Pinus monticola
57,2,0,,0,,,0,19,Pinus monticola
58,1,0,,0,,,0,19,Pinus monticola
58,2,0,,0,,,0,19,Pinus monticola
59,1,0,,0,,,0,19,Pinus monticola
59,2,0,,0,,,0,19,Pinus monticola
60,1,0,,0,,,0,19,Pinus monticola
60,2,0,,0,,,0,19,Pinus monticola
61,1,0,,0,,,0,19,Pinus monticola
61,2,0,,0,,,0,19,Pinus monticola
62,1,0,,0,,,0,19,Pinus monticola
62,2,0,,0,,,0,19,Pinus monticola
63,1,0,,0,,,0,19,Pinus monticola
63,2,0,,0,,,0,19,Pinus monticola
64,1,0,,0,,,0,19,Pinus monticola
64,2,0,,0,,,0,19,Pinus monticola
65,1,0,,0,,,0,19,Pinus monticola
65,2,0,,0,,,0,19,Pinus monticola
66,1,0,,0,,,0,19,Pinus monticola
66,2,0,,0,,,0,19,Pinus monticola
67,1,0,,0,,,0,19,Pinus monticola
67,2,0,,0,,,0,19,Pinus monticola
68,1,0,,0,,,0,19,Pinus monticola
68,2,0,,0,,,0,19,Pinus monticola
69,1,0,,0,,,0,19,Pinus monticola
69,2,0,,0,,,0,19,Pinus monticola
70,1,0,,0,,,0,19,Pinus monticola
70,2,0,,0,,,0,19,Pinus monticola
71,1,0,,0,,,0,19,Pinus monticola
71,2,0,,0,,,0,19,Pinus monticola
72,1,0,,0,,,0,19,Pinus monticola
72,2,0,,0,,,0,19,Pinus monticola
73,1,0,,0,,,0,19,Pinus monticola
73,2,0,,0,,,0,19,Pinus monticola
74,1,0,,0,,,0,19,Pinus monticola
74,2,0,,0,,,0,19,Pinus monticola
75,1,0,,0,,,0,19,Pinus monticola
75,2,0,,0,,,0,19,Pinus monticola
76,1,0,,0,,,0,19,Pinus monticola
76,2,0,,0,,,0,19,Pinus monticola
77,1,0,,0,,,0,19,Pinus monticola
77,2,0,,0,,,0,19,Pinus monticola
78,1,0.0380486646054311,17.907,1.25,0.151697931697932,0,8.33333333333333,19,Pinus monticola
78,2,0.0541214258424037,20.6586666666667,1.5,0.198023645552752,0,4.16666666666667,19,Pinus monticola
79,1,0,,0,,,0,19,Pinus monticola
79,2,0,,0,,,0,19,Pinus monticola
80,1,0,,0,,,0,19,Pinus monticola
80,2,0,,0,,,0,19,Pinus monticola
81,1,0,,0,,,0,19,Pinus monticola
81,2,0,,0,,,0,19,Pinus monticola
82,1,0,,0,,,0,19,Pinus monticola
82,2,0,,0,,,0,19,Pinus monticola
83,1,0,,0,,,0,19,Pinus monticola
83,2,0,,0,,,0,19,Pinus monticola
84,1,0,,0,,,0,19,Pinus monticola
84,2,0,,0,,,0,19,Pinus monticola
85,1,0,,0,,,0,19,Pinus monticola
85,2,0,,0,,,0,19,Pinus monticola
86,1,0,,0,,,0,19,Pinus monticola
86,2,0,,0,,,0,19,Pinus monticola
87,1,0,,0,,,0,19,Pinus monticola
87,2,0,,0,,,0,19,Pinus monticola
88,1,0,,0,,,0,19,Pinus monticola
88,2,0,,0,,,0,19,Pinus monticola
89,1,0,,0,,,0,19,Pinus monticola
89,2,0,,0,,,0,19,Pinus monticola
90,1,0,,0,,,0,19,Pinus monticola
90,2,0,,0,,,0,19,Pinus monticola
91,1,0,,0,,,0,19,Pinus monticola
91,2,0,,0,,,0,19,Pinus monticola
92,1,0,,0,,,0,19,Pinus monticola
92,2,0,,0,,,0,19,Pinus monticola
93,1,0,,0,,,0,19,Pinus monticola
93,2,0,,0,,,0,19,Pinus monticola
94,1,0,,0,,,0,19,Pinus monticola
94,2,0.00329486538283148,12.954,0.25,,,4.16666666666667,19,Pinus monticola
95,1,0,,0,,,0,19,Pinus monticola
95,2,0,,0,,,0,19,Pinus monticola
96,1,0.0124270009248661,17.526,0.5,0.0606725146198831,0,0,19,Pinus monticola
96,2,0.00440962183684597,14.986,0.25,0.0350877192982457,0.5,0,19,Pinus monticola
97,1,0,,0,,,0,19,Pinus monticola
97,2,0,,0,,,0,19,Pinus monticola
98,1,0,,0,,,0,19,Pinus monticola
98,2,0,,0,,,0,19,Pinus monticola
99,1,0,,0,,,0,19,Pinus monticola
99,2,0,,0,,,0,19,Pinus monticola
100,1,0,,0,,,0,19,Pinus monticola
100,2,0,,0,,,0,19,Pinus monticola
101,1,0,,0,,,0,19,Pinus monticola
101,2,0,,0,,,0,19,Pinus monticola
102,1,0,,0,,,0,19,Pinus monticola
102,2,0,,0,,,0,19,Pinus monticola
103,1,0,,0,,,0,19,Pinus monticola
103,2,0,,0,,,0,19,Pinus monticola
104,1,0,,0,,,0,19,Pinus monticola
104,2,0,,0,,,0,19,Pinus monticola
105,1,0.01356455921544,18.542,0.5,0.157575757575758,0,0,19,Pinus monticola
105,2,0.0169354307201361,20.701,0.5,0.115573152337858,0,0,19,Pinus monticola
106,1,0,,0,,,0,19,Pinus monticola
106,2,0,,0,,,0,19,Pinus monticola
107,1,0,,0,,,0,19,Pinus monticola
107,2,0,,0,,,0,19,Pinus monticola
108,1,0,,0,,,0,19,Pinus monticola
108,2,0,,0,,,0,19,Pinus monticola
109,1,0,,0,,,0,19,Pinus monticola
109,2,0,,0,,,0,19,Pinus monticola
110,1,0.228234983041188,61.214,0.75,0.0140449438202247,0.25,4.16666666666667,19,Pinus monticola
110,2,0.195706896420524,70.485,0.5,0.0295408437875212,0.333333333333333,0,19,Pinus monticola
111,1,0,,0,,,0,19,Pinus monticola
111,2,0,,0,,,0,19,Pinus monticola
112,1,0,,0,,,0,19,Pinus monticola
112,2,0,,0,,,0,19,Pinus monticola
113,1,0,,0,,,0,19,Pinus monticola
113,2,0,,0,,,0,19,Pinus monticola
114,1,0,,0,,,0,19,Pinus monticola
114,2,0,,0,,,0,19,Pinus monticola
115,1,0,,0,,,0,19,Pinus monticola
115,2,0,,0,,,0,19,Pinus monticola
116,1,0,,0,,,0,19,Pinus monticola
116,2,0,,0,,,0,19,Pinus monticola
117,1,0,,0,,,0,19,Pinus monticola
117,2,0,,0,,,0,19,Pinus monticola
118,1,0,,0,,,0,19,Pinus monticola
118,2,0,,0,,,0,19,Pinus monticola
119,1,0.0912529499106684,25.55875,1.75,0.108722959779231,0,4.16666666666667,19,Pinus monticola
119,2,0.112114096825112,28.28925,1.75,0.110995685283443,0,0,19,Pinus monticola
120,1,0,,0,,,0,19,Pinus monticola
120,2,0,,0,,,0,19,Pinus monticola
121,1,0,,0,,,0,19,Pinus monticola
121,2,0,,0,,,0,19,Pinus monticola
122,1,0,,0,,,0,19,Pinus monticola
122,2,0,,0,,,0,19,Pinus monticola
123,1,0,,0,,,0,19,Pinus monticola
123,2,0,,0,,,0,19,Pinus monticola
124,1,0,,0,,,0,19,Pinus monticola
124,2,0,,0,,,0,19,Pinus monticola
125,1,0,,0,,,0,19,Pinus monticola
125,2,0,,0,,,0,19,Pinus monticola
126,1,0.297975666926772,123.19,0.25,0.00831600831600832,0,0,19,Pinus monticola
126,2,0.301673364755486,123.952,0.25,0.00618556701030926,0,0,19,Pinus monticola
127,1,0,,0,,,0,19,Pinus monticola
127,2,0,,0,,,0,19,Pinus monticola
128,1,0,,0,,,0,19,Pinus monticola
128,2,0,,0,,,0,19,Pinus monticola
129,1,0,,0,,,0,19,Pinus monticola
129,2,0,,0,,,0,19,Pinus monticola
130,1,0,,0,,,0,19,Pinus monticola
