siteName,patchName,year,SPCD,treeName,dbh,STATUSCD,PREV_TRE_CN,PREV_STATUS_CD,AGENTCD,species_name,status,mort_cause,status_before,reg,mort,living,complete,year_before,dbh_before,period_length,dbh_growth,rel_growth,trees,siteID,patchID,species,OrigYear
19_93399,19_93399_1,0,15,19_93399_1_111,31.75,1,,,,Abies concolor,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,1,2,2002
19_93399,19_93399_1,0,15,19_93399_1_112,27.432,1,,,,Abies concolor,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,1,2,2002
19_93399,19_93399_1,0,81,19_93399_1_113,80.01,1,,,,Calocedrus decurrens,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,1,10,2002
19_93399,19_93399_1,0,202,19_93399_1_115,111.76,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,1,21,2002
19_93399,19_93399_1,0,231,19_93399_1_116,24.638,1,,,,other,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,1,28,2002
19_93399,19_93399_1,0,231,19_93399_1_117,15.748,1,,,,other,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,1,28,2002
19_93399,19_93399_1,0,263,19_93399_1_118,70.612,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,1,26,2002
19_93399,19_93399_1,0,202,19_93399_1_119,109.982,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,1,21,2002
19_93399,19_93399_2,0,202,19_93399_2_121,102.362,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,2,21,2002
19_93399,19_93399_2,0,231,19_93399_2_122,22.098,1,,,,other,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,2,28,2002
19_93399,19_93399_2,0,231,19_93399_2_123,17.78,1,,,,other,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,2,28,2002
19_93399,19_93399_2,0,202,19_93399_2_124,87.884,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,2,21,2002
19_93399,19_93399_2,0,202,19_93399_2_125,65.024,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,2,21,2002
19_93399,19_93399_2,0,202,19_93399_2_127,104.14,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,2,21,2002
19_93399,19_93399_2,0,263,19_93399_2_128,34.798,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,2,26,2002
19_93399,19_93399_2,0,202,19_93399_2_129,96.52,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,2,21,2002
19_93399,19_93399_2,0,15,19_93399_2_131,14.732,1,,,,Abies concolor,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,2,2,2002
19_93399,19_93399_2,0,202,19_93399_2_136,77.47,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,2,21,2002
19_93399,19_93399_2,0,202,19_93399_2_137,87.376,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,2,21,2002
19_93399,19_93399_3,0,263,19_93399_3_138,56.134,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,3,26,2002
19_93399,19_93399_3,0,263,19_93399_3_139,29.464,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,3,26,2002
19_93399,19_93399_3,0,263,19_93399_3_140,82.55,2,,,,Tsuga heterophylla,dead,"",,,,,TRUE,,,,,,,165,3,26,2002
19_93399,19_93399_3,0,263,19_93399_3_141,79.248,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,3,26,2002
19_93399,19_93399_3,0,202,19_93399_3_142,88.138,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,3,21,2002
19_93399,19_93399_3,0,202,19_93399_3_144,83.312,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,165,3,21,2002
19_93399,19_93399_3,0,81,19_93399_3_146,22.352,1,,,,Calocedrus decurrens,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,3,10,2002
19_93399,19_93399_3,0,81,19_93399_3_148,86.868,1,,,,Calocedrus decurrens,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,3,10,2002
19_93399,19_93399_3,0,81,19_93399_3_149,84.836,1,,,,Calocedrus decurrens,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,3,10,2002
19_93399,19_93399_4,0,231,19_93399_4_154,23.368,1,,,,other,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,4,28,2002
19_93399,19_93399_4,0,231,19_93399_4_156,18.034,1,,,,other,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,4,28,2002
19_93399,19_93399_4,0,81,19_93399_4_157,76.2,2,,,,Calocedrus decurrens,dead,"",,,,,TRUE,,,,,,,165,4,10,2002
19_93399,19_93399_4,0,202,19_93399_4_158,78.994,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,165,4,21,2002
19_93399,19_93399_4,0,81,19_93399_4_160,17.526,2,,,,Calocedrus decurrens,dead,"",,,,,TRUE,,,,,,,165,4,10,2002
19_94692,19_94692_1,0,108,19_94692_1_104,12.954,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_105,21.59,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_106,14.224,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_107,17.78,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_108,20.32,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_109,25.908,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_110,21.844,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_111,24.638,2,,,,Pinus contorta,dead,"",,,,,TRUE,,,,,,,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_112,24.638,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_113,29.718,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_114,17.526,2,,,,Pinus contorta,dead,"",,,,,TRUE,,,,,,,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_115,21.844,2,,,,Pinus contorta,dead,"",,,,,TRUE,,,,,,,166,1,17,2001
19_94692,19_94692_1,0,108,19_94692_1_116,29.972,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,1,17,2001
19_94692,19_94692_2,0,108,19_94692_2_119,24.892,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,2,17,2001
19_94692,19_94692_2,0,108,19_94692_2_120,16.51,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,2,17,2001
19_94692,19_94692_3,0,108,19_94692_3_122,26.162,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_123,13.97,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_124,18.288,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_125,22.352,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_126,12.954,2,,,,Pinus contorta,dead,"",,,,,TRUE,,,,,,,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_127,20.32,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_128,26.416,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_129,20.574,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_130,18.796,2,,,,Pinus contorta,dead,"",,,,,TRUE,,,,,,,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_131,18.288,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_132,26.416,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_133,23.114,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_134,13.97,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_3,0,108,19_94692_3_135,23.114,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,3,17,2001
19_94692,19_94692_4,0,108,19_94692_4_136,27.178,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,4,17,2001
19_94692,19_94692_4,0,108,19_94692_4_137,18.542,2,,,,Pinus contorta,dead,"",,,,,TRUE,,,,,,,166,4,17,2001
19_94692,19_94692_4,0,108,19_94692_4_138,27.94,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,4,17,2001
19_94692,19_94692_4,0,108,19_94692_4_139,39.624,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,4,17,2001
19_94692,19_94692_4,0,108,19_94692_4_140,20.066,1,,,,Pinus contorta,new,"",,TRUE,,TRUE,TRUE,,,,,,1,166,4,17,2001
19_94814,19_94814_1,0,202,19_94814_1_100,49.53,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,1,21,2002
19_94814,19_94814_1,0,202,19_94814_1_101,50.038,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,1,21,2002
19_94814,19_94814_1,0,202,19_94814_1_102,39.116,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,1,21,2002
19_94814,19_94814_1,0,202,19_94814_1_103,16.256,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,1,21,2002
19_94814,19_94814_1,0,202,19_94814_1_104,42.926,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,1,21,2002
19_94814,19_94814_1,0,202,19_94814_1_105,54.102,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,1,21,2002
19_94814,19_94814_1,0,202,19_94814_1_106,64.77,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,1,21,2002
19_94814,19_94814_1,0,202,19_94814_1_107,16.51,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,1,21,2002
19_94814,19_94814_1,0,202,19_94814_1_108,46.228,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,1,21,2002
19_94814,19_94814_2,0,312,19_94814_2_118,40.64,2,,,,Acer macrophyllum,dead,"",,,,,TRUE,,,,,,,167,2,7,2002
19_94814,19_94814_3,0,431,19_94814_3_117,42.164,1,,,,Chrysolepis chrysophylla var. chrysophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,3,11,2002
19_94814,19_94814_4,0,202,19_94814_4_111,58.928,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,4,21,2002
19_94814,19_94814_4,0,202,19_94814_4_112,21.336,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,4,21,2002
19_94814,19_94814_4,0,202,19_94814_4_113,38.608,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,4,21,2002
19_94814,19_94814_4,0,202,19_94814_4_114,20.828,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,4,21,2002
19_94814,19_94814_4,0,202,19_94814_4_115,46.99,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,167,4,21,2002
19_96109,19_96109_1,0,661,19_96109_1_100,12.954,2,,,,other,dead,"",,,,,TRUE,,,,,,,168,1,28,2002
19_96109,19_96109_1,0,661,19_96109_1_101,15.494,1,,,,other,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,1,28,2002
19_96109,19_96109_1,0,202,19_96109_1_102,16.256,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,1,21,2002
19_96109,19_96109_1,0,202,19_96109_1_103,13.97,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,1,21,2002
19_96109,19_96109_1,0,202,19_96109_1_104,31.496,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,1,21,2002
19_96109,19_96109_1,0,312,19_96109_1_105,18.796,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,1,7,2002
19_96109,19_96109_1,0,202,19_96109_1_106,31.496,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,1,21,2002
19_96109,19_96109_2,0,202,19_96109_2_120,16.764,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_121,15.748,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_122,26.416,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_123,24.638,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_124,25.654,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_125,28.956,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_126,17.018,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,351,19_96109_2_127,20.066,1,,,,Alnus rubra,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,8,2002
19_96109,19_96109_2,0,202,19_96109_2_128,23.114,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_129,14.986,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_130,12.954,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_131,16.002,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_132,14.478,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_2,0,202,19_96109_2_133,12.954,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,2,21,2002
19_96109,19_96109_3,0,202,19_96109_3_107,22.352,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_108,15.24,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_109,21.844,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_110,17.78,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_111,23.876,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_112,19.558,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_113,12.954,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_114,34.798,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_115,22.352,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_116,18.796,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_117,13.462,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_3,0,202,19_96109_3_118,17.272,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,3,21,2002
19_96109,19_96109_4,0,202,19_96109_4_134,25.4,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,4,21,2002
19_96109,19_96109_4,0,202,19_96109_4_135,27.432,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,4,21,2002
19_96109,19_96109_4,0,312,19_96109_4_136,12.954,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,4,7,2002
19_96109,19_96109_4,0,312,19_96109_4_137,30.988,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,4,7,2002
19_96109,19_96109_4,0,312,19_96109_4_138,18.796,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,4,7,2002
19_96109,19_96109_4,0,312,19_96109_4_139,16.764,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,4,7,2002
19_96109,19_96109_4,0,312,19_96109_4_140,21.844,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,4,7,2002
19_96109,19_96109_4,0,312,19_96109_4_141,12.954,1,,,,Acer macrophyllum,new,"",,TRUE,,TRUE,TRUE,,,,,,1,168,4,7,2002
19_96135,19_96135_1,0,21,19_96135_1_100,30.226,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,6,2002
19_96135,19_96135_1,0,202,19_96135_1_101,58.674,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,21,2002
19_96135,19_96135_1,0,264,19_96135_1_102,23.622,1,,,,Tsuga mertensiana,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,27,2002
19_96135,19_96135_1,0,202,19_96135_1_103,19.558,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,169,1,21,2002
19_96135,19_96135_1,0,21,19_96135_1_106,18.796,2,,,,Abies shastensis,dead,"",,,,,TRUE,,,,,,,169,1,6,2002
19_96135,19_96135_1,0,21,19_96135_1_107,23.622,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,6,2002
19_96135,19_96135_1,0,21,19_96135_1_108,16.002,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,6,2002
19_96135,19_96135_1,0,264,19_96135_1_109,20.32,1,,,,Tsuga mertensiana,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,27,2002
19_96135,19_96135_1,0,202,19_96135_1_110,26.162,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,21,2002
19_96135,19_96135_1,0,21,19_96135_1_111,16.256,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,6,2002
19_96135,19_96135_1,0,21,19_96135_1_112,23.368,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,6,2002
19_96135,19_96135_1,0,202,19_96135_1_113,84.582,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,21,2002
19_96135,19_96135_1,0,21,19_96135_1_114,41.91,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,6,2002
19_96135,19_96135_1,0,21,19_96135_1_115,12.954,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,6,2002
19_96135,19_96135_1,0,21,19_96135_1_116,71.374,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,6,2002
19_96135,19_96135_1,0,202,19_96135_1_117,14.224,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,1,21,2002
19_96135,19_96135_1,0,21,19_96135_1_118,12.954,2,,,,Abies shastensis,dead,"",,,,,TRUE,,,,,,,169,1,6,2002
19_96135,19_96135_2,0,21,19_96135_2_119,39.624,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,6,2002
19_96135,19_96135_2,0,202,19_96135_2_120,25.146,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,21,2002
19_96135,19_96135_2,0,202,19_96135_2_121,16.256,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,21,2002
19_96135,19_96135_2,0,202,19_96135_2_122,20.574,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,21,2002
19_96135,19_96135_2,0,119,19_96135_2_123,17.526,2,,,,Pinus monticola,dead,"",,,,,TRUE,,,,,,,169,2,19,2002
19_96135,19_96135_2,0,202,19_96135_2_124,13.716,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,21,2002
19_96135,19_96135_2,0,21,19_96135_2_125,100.33,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,6,2002
19_96135,19_96135_2,0,202,19_96135_2_126,102.616,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,21,2002
19_96135,19_96135_2,0,21,19_96135_2_127,62.23,2,,,,Abies shastensis,dead,"",,,,,TRUE,,,,,,,169,2,6,2002
19_96135,19_96135_2,0,21,19_96135_2_128,88.9,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,6,2002
19_96135,19_96135_2,0,21,19_96135_2_129,24.892,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,6,2002
19_96135,19_96135_2,0,264,19_96135_2_130,41.402,1,,,,Tsuga mertensiana,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,27,2002
19_96135,19_96135_2,0,21,19_96135_2_131,25.654,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,6,2002
19_96135,19_96135_2,0,21,19_96135_2_132,76.962,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,6,2002
19_96135,19_96135_2,0,21,19_96135_2_133,81.026,2,,,,Abies shastensis,dead,"",,,,,TRUE,,,,,,,169,2,6,2002
19_96135,19_96135_2,0,21,19_96135_2_134,83.566,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,2,6,2002
19_96135,19_96135_3,0,21,19_96135_3_142,16.256,2,,,,Abies shastensis,dead,"",,,,,TRUE,,,,,,,169,3,6,2002
19_96135,19_96135_3,0,264,19_96135_3_144,27.686,1,,,,Tsuga mertensiana,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,27,2002
19_96135,19_96135_3,0,21,19_96135_3_145,30.734,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,6,2002
19_96135,19_96135_3,0,264,19_96135_3_146,25.146,1,,,,Tsuga mertensiana,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,27,2002
19_96135,19_96135_3,0,21,19_96135_3_147,77.978,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,6,2002
19_96135,19_96135_3,0,264,19_96135_3_148,20.066,1,,,,Tsuga mertensiana,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,27,2002
19_96135,19_96135_3,0,21,19_96135_3_149,18.288,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,6,2002
19_96135,19_96135_3,0,21,19_96135_3_150,15.748,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,6,2002
19_96135,19_96135_3,0,21,19_96135_3_151,21.336,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,6,2002
19_96135,19_96135_3,0,21,19_96135_3_152,13.208,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,6,2002
19_96135,19_96135_3,0,21,19_96135_3_153,16.002,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,6,2002
19_96135,19_96135_3,0,21,19_96135_3_154,81.788,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,6,2002
19_96135,19_96135_3,0,21,19_96135_3_155,97.79,1,,,,Abies shastensis,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,6,2002
19_96135,19_96135_3,0,264,19_96135_3_156,14.224,1,,,,Tsuga mertensiana,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,27,2002
19_96135,19_96135_3,0,264,19_96135_3_157,14.224,1,,,,Tsuga mertensiana,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,27,2002
19_96135,19_96135_3,0,264,19_96135_3_158,17.78,1,,,,Tsuga mertensiana,new,"",,TRUE,,TRUE,TRUE,,,,,,1,169,3,27,2002
